Elitism	Mutation	AvgTime	stdTime	HitRate	IslandsHitRate
0.15	0.15	2869.73	2443.44	0.721	0.054	0.005	0.006	0.014	0.063	0.006	0.01	0.015	0.059	0.005	0.008	0.026	0.058	0.005	0.004	0.016	0.069	0.008	0.009	0.025	0.061	0.012	0.011	0.013	0.062	0.005	0.007	0.014	0.098	0.026	0.031	0.044	0.127	0.031	0.035	0.039
0.15	0.2	2681.5	2389.28	0.762	0.075	0.005	0.005	0.009	0.064	0.012	0.012	0.021	0.086	0.011	0.007	0.014	0.079	0.006	0.003	0.017	0.073	0.01	0.012	0.02	0.079	0.005	0.018	0.024	0.064	0.009	0.004	0.024	0.107	0.03	0.044	0.065	0.107	0.043	0.033	0.051
0.15	0.25	2801.57	2482.52	0.743	0.058	0.008	0.002	0.013	0.076	0.009	0.012	0.013	0.073	0.012	0.009	0.017	0.073	0.006	0.013	0.023	0.085	0.013	0.009	0.019	0.078	0.011	0.008	0.019	0.054	0.007	0.009	0.015	0.115	0.037	0.025	0.055	0.099	0.041	0.023	0.046
0.15	0.3	2670.06	2449.17	0.765	0.061	0.006	0	0.018	0.073	0.02	0.012	0.02	0.071	0.011	0.002	0.015	0.073	0.013	0.007	0.012	0.091	0.012	0.014	0.024	0.085	0.006	0.01	0.028	0.081	0.006	0.005	0.009	0.11	0.033	0.023	0.055	0.121	0.047	0.034	0.056
0.2	0.05	3306.71	2317.29	0.641	0.044	0.005	0.007	0.01	0.056	0.008	0.011	0.017	0.046	0.013	0.01	0.015	0.05	0.005	0.004	0.012	0.043	0.012	0.011	0.018	0.055	0.01	0.006	0.013	0.044	0.008	0	0.011	0.071	0.028	0.034	0.024	0.071	0.033	0.033	0.025
0.2	0.1	2916.54	2316.97	0.704	0.046	0.005	0.005	0.012	0.065	0.01	0.007	0.018	0.053	0.012	0.005	0.014	0.061	0.005	0.004	0.013	0.05	0.01	0.009	0.014	0.054	0.01	0.013	0.014	0.056	0.006	0.006	0.015	0.09	0.03	0.035	0.042	0.09	0.025	0.031	0.046
0.2	0.15	2715.14	2307.26	0.748	0.054	0.006	0.004	0.018	0.075	0.009	0.007	0.015	0.086	0.01	0.009	0.019	0.059	0.007	0.009	0.011	0.068	0.007	0.006	0.015	0.079	0.013	0.01	0.021	0.06	0.012	0.004	0.014	0.117	0.047	0.028	0.043	0.106	0.03	0.027	0.052
0.2	0.2	2713.59	2354.11	0.742	0.073	0.001	0.003	0.018	0.064	0.015	0.01	0.013	0.078	0.007	0.013	0.022	0.062	0.01	0.006	0.015	0.086	0.016	0.012	0.021	0.082	0.01	0.011	0.017	0.066	0.012	0.006	0.019	0.095	0.037	0.035	0.057	0.097	0.035	0.028	0.054
0.2	0.25	2672.99	2343.8	0.76	0.064	0.006	0.005	0.012	0.087	0.012	0.008	0.021	0.078	0.01	0.008	0.015	0.085	0.006	0.009	0.012	0.082	0.013	0.015	0.02	0.08	0.016	0.009	0.027	0.065	0.006	0.007	0.012	0.116	0.033	0.033	0.037	0.111	0.034	0.029	0.051
0.2	0.3	2593.77	2316.25	0.783	0.073	0.007	0.009	0.017	0.068	0.008	0.006	0.02	0.07	0.013	0.01	0.024	0.08	0.009	0.005	0.02	0.089	0.016	0.011	0.022	0.094	0.009	0.01	0.02	0.072	0.008	0.007	0.024	0.1	0.033	0.029	0.045	0.101	0.036	0.037	0.049
0.25	0.05	3184.2	2214.94	0.646	0.056	0.007	0.004	0.012	0.063	0.009	0.007	0.017	0.05	0.012	0.008	0.023	0.049	0.009	0.005	0.015	0.046	0.013	0.012	0.012	0.051	0.004	0.011	0.01	0.042	0.007	0.009	0.007	0.076	0.031	0.024	0.033	0.07	0.03	0.026	0.032
0.25	0.1	2994.55	2317.43	0.662	0.05	0.004	0.004	0.014	0.055	0.011	0.002	0.012	0.056	0.008	0.011	0.013	0.052	0.008	0.003	0.011	0.059	0.009	0.007	0.017	0.066	0.007	0.005	0.014	0.052	0.007	0.004	0.02	0.11	0.035	0.029	0.034	0.076	0.033	0.031	0.046
0.25	0.15	2754.69	2281.63	0.716	0.062	0.005	0.003	0.015	0.062	0.005	0.008	0.019	0.069	0.006	0.004	0.011	0.056	0.008	0.006	0.02	0.076	0.009	0.009	0.015	0.071	0.005	0.011	0.01	0.061	0.006	0.003	0.015	0.113	0.033	0.03	0.042	0.097	0.024	0.02	0.044
0.25	0.2	2649.02	2262.85	0.743	0.059	0.005	0.005	0.015	0.071	0.006	0.007	0.018	0.069	0.005	0.012	0.019	0.079	0.005	0.01	0.019	0.067	0.009	0.014	0.015	0.08	0.005	0.007	0.017	0.078	0.006	0.011	0.012	0.117	0.037	0.029	0.051	0.117	0.033	0.036	0.049
0.25	0.25	2629.72	2270.25	0.758	0.054	0.005	0.006	0.017	0.069	0.013	0.005	0.02	0.063	0.008	0.012	0.024	0.082	0.008	0.009	0.02	0.082	0.012	0.01	0.018	0.076	0.01	0.011	0.02	0.062	0.006	0.008	0.012	0.101	0.038	0.032	0.047	0.108	0.039	0.038	0.054
0.25	0.3	2597.9	2274.67	0.773	0.062	0.004	0.001	0.015	0.07	0.005	0.008	0.015	0.085	0.007	0.01	0.026	0.09	0.009	0.005	0.017	0.106	0.006	0.008	0.026	0.095	0.004	0.012	0.02	0.068	0.008	0.004	0.012	0.115	0.029	0.03	0.049	0.099	0.041	0.026	0.049
0.3	0.05	3241.01	2176.23	0.607	0.036	0.003	0.003	0.006	0.052	0.008	0.008	0.009	0.046	0.012	0.006	0.018	0.038	0.002	0.009	0.008	0.036	0.005	0.004	0.012	0.051	0.006	0.005	0.012	0.039	0.007	0.002	0.011	0.075	0.023	0.024	0.04	0.089	0.02	0.026	0.033
0.3	0.1	2886.06	2207.96	0.677	0.056	0.003	0.004	0.013	0.057	0.009	0.008	0.015	0.059	0.011	0.009	0.006	0.057	0.008	0.004	0.008	0.064	0.011	0.009	0.02	0.07	0.006	0.016	0.018	0.049	0.006	0.004	0.018	0.096	0.031	0.03	0.044	0.088	0.026	0.024	0.041
0.3	0.15	2687.52	2200.58	0.714	0.049	0.004	0.004	0.018	0.066	0.009	0.007	0.011	0.066	0.013	0.007	0.008	0.06	0.008	0.012	0.012	0.077	0.01	0.015	0.012	0.084	0.013	0.01	0.011	0.056	0.006	0.007	0.017	0.104	0.035	0.024	0.043	0.102	0.021	0.028	0.035
0.3	0.2	2658.87	2228.29	0.731	0.062	0.002	0.002	0.012	0.062	0.013	0.005	0.012	0.062	0.005	0.007	0.022	0.068	0.007	0.004	0.012	0.068	0.011	0.009	0.025	0.089	0.011	0.009	0.012	0.068	0.008	0.007	0.006	0.091	0.027	0.04	0.036	0.105	0.032	0.026	0.034
0.3	0.25	2704.67	2243.23	0.735	0.059	0.006	0.003	0.009	0.064	0.012	0.007	0.016	0.076	0.007	0.01	0.02	0.069	0.011	0.007	0.018	0.085	0.016	0.009	0.016	0.065	0.009	0.011	0.024	0.072	0.007	0.008	0.017	0.089	0.035	0.027	0.048	0.103	0.032	0.03	0.052
0.3	0.3	2629.86	2233	0.75	0.051	0.009	0.005	0.007	0.066	0.004	0.011	0.015	0.067	0.01	0.01	0.021	0.087	0.004	0.005	0.016	0.097	0.009	0.01	0.022	0.092	0.019	0.017	0.02	0.063	0.004	0.002	0.021	0.104	0.03	0.02	0.036	0.098	0.029	0.025	0.033
